customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_id_idx,customer_unique_id_idx,customer_zip_code_prefix_idx,customer_city_idx,customer_state_idx
aa893f731ff0b46eb4acdeb0d6941642,6a422b491f833dd16ee952516611f4d3,4566,sao paulo,SP,3645,23640,42735,48685,50930
a4a5788a4c236f3ff367fdd26547577c,c29b778bfd6975fc29309aa68ce952c3,76400,uruacu,GO,3646,23641,41743,49310,50937
ce48eb5adf120b207900d03d7cd52c39,f5e127d63aa0dc285c7336c96d04f4a6,5331,sao paulo,SP,3647,23642,42736,48685,50930
860b1d9e8b261a7ec7cbe827d7cf3aa2,b05241b0ef717b0b9f6f1f7ad3cd1566,23055,rio de janeiro,RJ,3648,23643,42737,48693,50934
e11d54cdd142275dd29cdab42fe2c086,0b39f8c1a22bf752a4a1c6784b352e1b,78065,cuiaba,MT,3649,23644,42738,48873,50946
6910071bfaee0f9191dde48e7b3fdadd,a7ef7f9f55eaa90c2336a637ed2a561c,25264,duque de caxias,RJ,3650,23645,42739,48811,50934
6f33f93011237ac8e47e0652b5da71de,2c5100ebe43494cc2e7c912d5366f253,88062,florianopolis,SC,3651,23646,42740,48699,50931
528afb11d81bed37164a6a3387510a4b,aa7083238a69457469a78139283d0c91,36025,juiz de fora,MG,3652,23647,42390,48895,50932
8eb90c8fee300fde9364d8128df008fc,e09f9f70a977ceea98c277df16abe860,3174,sao paulo,SP,3653,23648,42741,48685,50930
14c152bfbd60c86aa6bc4d4e68a9378e,51364d114acc5ab07134bd34edaa1722,99010,passo fundo,RS,3654,23649,40293,48868,50935
d3b5d6c78cc93e87c52febf26f3d4359,f428eae83e1e7ed9ccd7b74396da62c0,4844,sao paulo,SP,3655,23650,40955,48685,50930
0e25b9588076baf393cba1ce1a47567e,23d4170a35eee4611945183a4ae92a50,29800,barra de sao francisco,ES,3656,23651,42716,49559,50938
ccec27a960ace5d580c23cdd267a963b,286b32b0c700fe3b21326f14d19c6d21,37527,conceicao das pedras,MG,3657,23652,42742,49565,50932
39f51cf31b3d2266b99005da1b5d5b79,86f04460dd37a57e3a0ecdeaffb1919b,17740,rinopolis,SP,3658,23653,42743,49566,50930
c6d19a56edfc65d81014bb511fca2461,b0927dc3ec5627c0822425248cc99c13,44695,capim grosso,BA,3659,23654,42744,49567,50939
8eb0e0af25f96786aee5d91f687443e9,66951b8401481a66d313297612f09a0a,14790,guaira,SP,3660,23655,42745,49568,50930
6d82091ecad0c0c4848d8e1066550f20,0e66ad1da6a6382ac3915e1bd22bf096,14400,franca,SP,3661,23656,42746,48683,50930
b833010ac6287bacb56c8d08bb49383d,20b761dd3fe437a6990a84d6a706e3f8,32450,sarzedo,MG,3662,23657,42027,49397,50932
9118fa17cfbbea237530d27536ec6eaf,eef583527165bea0e274535b402d0e86,27943,macae,RJ,3663,23658,42747,48799,50934
d57b9dfc139d48fc3482411baea546ff,3f6ac9a49767899814866524054ba779,19275,euclides da cunha paulista,SP,3664,23659,42748,49569,50930
dfbad75de7638cec2c9482cac4a10828,7fbbcdacab871435c9318d8b913b4548,9951,diadema,SP,3665,23660,42749,48806,50930
b95b33dbd27f604858d1914b262217ba,6876afc3917d1fdcef4a5a0839821204,13335,indaiatuba,SP,3666,23661,42750,48972,50930
8886130db0ea6e9e70ba0b03d7c0d286,7b9d52d22310baecad0f9df64872208d,35590,lagoa da prata,MG,3667,23662,42751,49570,50932
3de901159b2d9cea0b4b358a5d5afdc6,492d755d96303485208775ff478277d4,78552,sinop,MT,3668,23663,42752,48772,50946
49f09bb936129236bb452d7dce227c7b,c816a2f9ad2ff2328aa169a5926cfbb8,39860,nanuque,MG,3669,23664,42753,49571,50932
8e0aee736b0ca13d2e4e3cba6e3d067f,4c1f2c9958f38cb98a3913c8cb84fc0f,4079,sao paulo,SP,3670,23665,42754,48685,50930
29595f742e9d97c97b688cbae3d8f175,5318790a29a18ff4d5e7f64752b77a8d,1422,sao paulo,SP,3671,23666,42755,48685,50930
d52a234746053c5d8415c61a8d1101f1,ae5b8a2e542058597f030d4a128cf81a,37132,alfenas,MG,3672,23667,42756,49011,50932
d4aa5e0e3077341b5cb473ccba437951,bd5d6a42467cb596b020da4b47bdd5fa,7092,guarulhos,SP,3673,23668,42757,48697,50930
ff6414bc057a2275b727e817428a1637,609b7feab0f0c9726929ec4891447b02,23057,rio de janeiro,RJ,3674,23669,42758,48693,50934
12e8c8555bb112b2fed453feba6224da,1872c83694649c6b1d3bc62f8b28e1a3,14210,luis antonio,SP,3675,23670,42759,49572,50930
2eaf159c93d99b57a33a06a905515928,88045334fb959b5d4424ac3483259825,7143,guarulhos,SP,3676,23671,40433,48697,50930
bbd54f68a29133fb7b765329a8f72a42,535be5be128daa162973845876b8f0e0,36540,senador firmino,MG,3677,23672,42760,49573,50932
d0a038bb17c57b327e1e499b1806122a,a2020bb57a66be186c84e25bb0984672,14740,viradouro,SP,3678,23673,42761,49574,50930
457c8245390b1ced9adff0627ef06543,956a0c9b59d543a1ef28814785ca78ec,18440,itabera,SP,3679,23674,42762,49575,50930
74b207275c96418c3b8cf697b75db94c,ccc0bfa155686baf816eb6d8ae01e2e5,5625,sao paulo,SP,3680,23675,41326,48685,50930
2881de39aa89bc797c29bef175fcd2b3,c4a0997ebd5dc2e05c2afdd835a002aa,11608,sao sebastiao,SP,3681,23676,42763,49007,50930
29b458c3156da95a3f75c5f92ae6826c,549a24530925587e2faddb35f667e458,13905,amparo,SP,3682,23677,41778,49324,50930
ba047c458b551f90b71a844f404d597e,0eec22d2d11732ccec1bd7073010424b,86390,cambara,PR,3683,23678,42764,49576,50933
30dc4f27dcf5d2ebf9a48f7799229ad3,2beca05a77d050fe5cf749423d30e04b,6404,barueri,SP,3684,23679,40968,48774,50930
750552a134fd72b2627d5dacba2d23aa,fa8a32304af9e335488c8ddae5f6bbc6,13213,jundiai,SP,3685,23680,42032,48727,50930
143fdaaf1a8b9e8905183ee2714d3647,66cf8110aa095f9456d89b7ca697d3a5,82410,curitiba,PR,3686,23681,42765,48690,50933
c38a602a0cdae3a7a0241f9c8cb8efa1,564733ba82fa176780516f9ff76396a3,99840,sananduva,RS,3687,23682,42766,49577,50935
41005552ba23cc2ae6e28c8751f02f42,afb8666eb82bc5098caa0c3476482d39,49089,aracaju,SE,3688,23683,42767,49046,50955
aed09f283cb8d2677280b213d6555751,8c35fc9933a6304fca24b789825903b5,99490,tapera,RS,3689,23684,42768,49578,50935
f493aff390d5dc333518bd728e9d9787,41507ff4b7bab10c31de27a09a09da50,70680,brasilia,DF,3690,23685,41141,48723,50943
07ffa8096f295bac24527f1364530297,1372bab98f9966bcd4a6fa3e6df6dde8,4104,sao paulo,SP,3691,23686,42769,48685,50930
f6f77702f338727394e3ddc20ddb54cd,b12519eb0679eb9713199f830686bf2b,35681,itauna,MG,3692,23687,42770,49312,50932
4f5275b5b9a04f7db3aafd2b381726ac,a05ddb8afbfd67e142076b9de5cacdaf,38480,tupaciguara,MG,3693,23688,42771,49579,50932
b49bca9a4fca7f417da7a01e96f21295,fb02e1bc1acdbf3718b2456b5fb0b67a,88025,florianopolis,SC,3694,23689,42772,48699,50931
12f4e87adc177d4c584c1eadf944ac7a,99d5de0da9444405c735ec20ec173d78,83402,colombo,PR,3695,23690,42773,49580,50933
226c3dcc38c3e3e3e76c3717f4e2375b,84703dcda053e1638663b0b65366af72,36033,juiz de fora,MG,3696,23691,42774,48895,50932
35e35286d46ebf8fe131036cd85c54ef,e9f5816cf9359d57e4168fc5408d92f7,6454,barueri,SP,3697,23692,40485,48774,50930
7ea449aa8a4045d570e2d0cb6473fa47,ec32972bf30cbf84fbdee29e77df0069,30330,belo horizonte,MG,3698,23693,40103,48691,50932
7815125148cfa1e8c7fee1ff7974f16c,f0785d41d416fa827f24c4b95d066b69,66813,belem,PA,3699,23694,41672,48768,50936
113a889998deb4685ea30a7bda3bcafa,79b5a2fa58c611ef4c028ad1c6fe811c,41615,salvador,BA,3700,23695,42775,48816,50939
6ef5c9f7a060756a678e74a07a3bdfd5,b46143871bd7f63bcbd5acd898b5e1ee,66055,belem,PA,3701,23696,40120,48768,50936
896aac6741f1b66d32a3ef9a02617e90,233c8f191c45cef30af148a82ac70020,22441,rio de janeiro,RJ,3702,23697,41162,48693,50934
35a68e6e1ebd3fa29294c6a7b198db42,c9e88dde299927079d22c21f72ba6e3d,67030,ananindeua,PA,3703,23698,42776,49581,50936
98f6ca55d340ba5dfd4192258c7e36d7,af32f3c7d7fd3f19c601601a36e0ee7e,9627,sao bernardo do campo,SP,3704,23699,40689,48684,50930
2225ab9f80f9125e0d9895d9ce92cb61,12328d63390726821fdcd8e8b77f10b5,47690,coribe,BA,3705,23700,42777,49582,50939
45b209938dccf191d33989996400173f,4945b2ddf9cdb29a36b21804a7e42ee8,4437,sao paulo,SP,3706,23701,42778,48685,50930
a76399fd355e46b6b04d71fa2e63eb4d,89367b100e66582c1cb224ebde4727da,95330,veranopolis,RS,3707,23702,41954,49378,50935
cf352219936163a042aac91a52f507b7,fa6ba6a7ed508e83b19a083d987a7d35,18207,itapetininga,SP,3708,23703,42515,49388,50930
f962735e6a426364b5afb3a67d3ffb16,bb07c2471c1063fcc34c6633ef4f76ca,29092,vitoria,ES,3709,23704,42779,48970,50938
b38fe1a2c24f64d3415260f865f25a72,6ad57de941618ad22da6deb4649b397f,1415,sao paulo,SP,3710,23705,41203,48685,50930
1062c81e88bc1b5def04eabbd1929820,0ebd549ed329d0ce28640f7d6d36a91f,37550,pouso alegre,MG,3711,23706,42780,49093,50932
27b748850fafeabfd7f089e4969744b2,8a318fa09ece1121143e69757b678343,38050,uberaba,MG,3712,23707,42781,49112,50932
fc96192474241f981f6bc9b37a572004,7d810ed5b79014ca136c273e694b10c2,6311,carapicuiba,SP,3713,23708,40983,48747,50930
3db7d750dec6af04aa58c535060dc154,1b39562c8fb29621bfc1be1dcfe9e9bb,35442,rio doce,MG,3714,23709,42782,49583,50932
33667b922438dec138af7bf94a3fef51,e00c5263eca2236296ffa5ab8d17e421,13807,mogi mirim,SP,3715,23710,42783,49584,50930
92dd4b87879a4dc3450ccfb6ae1932f2,79ff5d9ba6dc750760a809b0a84d3397,27910,macae,RJ,3716,23711,40785,48799,50934
b2094bed49f0b4ad05a770234d42af20,853254c35b5ee150b4da2b3698d73f9e,24346,niteroi,RJ,3717,23712,42784,48742,50934
500f485b1c9df9ee78f89864dd75d63a,f45d36f422022d31001c40fa59fc2f0b,97105,santa maria,RS,3718,23713,42785,48919,50935
4343c751ea2e82fe45fd824b11bc5518,604895aaedd9b5b0cf175a6386486be7,9560,sao caetano do sul,SP,3719,23714,42786,48879,50930
c13461c34442cfffeda43e3f435d6d1f,44b76ab07760c985447a53e4732aaeab,37563,tocos do moji,MG,3720,23715,42787,49585,50932
7196e7b72271a04057e5ec119b45947e,8dcc5a24fa845f8ed89841cc8b3f9357,88113,sao jose,SC,3721,23716,42788,48711,50931
8ef6dd55cbf50f4b0aac10b13beb920f,7f1f619e844c6d2a4c0ac8fb0eaf9c10,1408,sao paulo,SP,3722,23717,42028,48685,50930
89acbe4ff05860ba51132a9a725dab8d,d6b4fa231067867f5e869c4ff1a45548,96050,pelotas,RS,3723,23718,42789,48724,50935
e2fbfd87f1077e0bdd44a5adca62c65f,77dc1d016a6ff92c1eb364ecb3cc6aae,62840,beberibe,CE,3724,23719,42790,49586,50942
7cbe12f98b9e452381c138a3632330a0,d5143a55375c779f0b196d9c831069d0,13273,valinhos,SP,3725,23720,41243,48789,50930
3875a06057658fadbb8715a4f25eeaba,8f807a098d7ff86f7d03c933ea035ab7,17515,marilia,SP,3726,23721,42791,48951,50930
28125582ff9bad05afd11c8d12371e1d,548813ad372f248c09314398604e4357,21920,rio de janeiro,RJ,3727,23722,41058,48693,50934
27022bc180a011c7ad990251d2f44e3b,a80a048ab08d27168131328d4e2fde1c,13150,cosmopolis,SP,3728,23723,40953,49083,50930
e8299043927a80150a49daed412b9ac9,f89975ead9cb56a850cb9664e7cf881d,25680,petropolis,RJ,3729,23724,42792,48819,50934
044d79868bec993e35df7044c8644943,83418c2218f970f9c17d5dca6f775f60,78200,caceres,MT,3730,23725,40916,49070,50946
5ac5afb9030ae1388a544ef344997cbb,928d3128669ede3a38d1620aa7b1120d,54220,jaboatao dos guararapes,PE,3731,23726,42793,48795,50945
ed11d279d89c44bca26fd1b29db725b5,9ee8464e78171dfec7dc9548b9bb3e59,22471,rio de janeiro,RJ,3732,23727,42794,48693,50934
e673336c4f14e065f1f05d154ae50993,832b462bcebd7bb6ef758c5b6c8c8848,4671,sao paulo,SP,3733,23728,41829,48685,50930
dd4cd9e1add310e5a0d8aa4f7fa15da4,6fabaabbc69f2b77797c5f9c82a32aa6,47990,formosa do rio preto,BA,3734,23729,42795,49587,50939
44408d60d96d2d8515d5dac025f35f46,bc09d6ac5210682a4b154ecb0634f018,3088,sao paulo,SP,3735,23730,42282,48685,50930
0b8f3578fcafc95887db21db6e68a9f1,74774e01db12966380199d9fb79102fd,51160,recife,PE,3736,23731,42796,48787,50945
4cfac0916604de1a7014976efb0548a8,f93fa04812acec5c7cca35346684c216,4005,sao paulo,SP,3737,23732,42797,48685,50930
44cd5738f7ba0bf9d98865a0628e38a8,7ed80b6a72fdb2ac005d4e4509deed91,6086,osasco,SP,3738,23733,42798,48788,50930
5660d9ac90fd8d5253a78eaeb3492a42,bd8b95f73500416b13101441d6033d9a,35530,claudio,MG,3739,23734,42799,49588,50932
b59240e14630c3dad40626dcdaf69b18,5faabfe6772088c4d906b63fa81ac63d,95047,caxias do sul,RS,3740,21672,41344,48695,50935
6f0be196c8d2d943f720d247ab3ac1eb,3b51f6ee70604fadd9833add4fa672d2,4337,sao paulo,SP,3741,23735,42800,48685,50930
9c464748a0490b27157df14d1c633f75,37a508ae754c6ea85c703ae5f1ab1c44,60410,fortaleza,CE,3742,23736,42801,48722,50942
e5c9c7e98713540d56b5af6a906e715a,eaa9636f7d06003e1737b0d8263105a7,89234,joinville,SC,3743,23737,42802,48982,50931
ead9596c98d884370562f862c8f9e349,2ab8e780395dec879fa6cea31ae22a50,38810,rio paranaiba,MG,3744,23738,42803,49589,50932
247a1241b0292ffc8167f7391be2f7cc,cb9aa3a6c7716acf0af57d3622616fef,18048,sorocaba,SP,3745,23739,41577,48911,50930
480dc46515697aa029be23aca93a58a8,bb85a31ef0c49f6dc089b987f7f4150e,1450,sao paulo,SP,3746,23740,42804,48685,50930
16c0611f3a08c752bf104023af02da40,1bcbeccb2851888f299cf9a5dba8553d,15801,catanduva,SP,3747,23741,42805,49466,50930
2b161f95dccf57831d2e8ce51af38d19,29f4f2e804f0490f213d3ec3c582f3ba,8616,suzano,SP,3748,23742,42806,48757,50930
c7a82da94b1093bc1774b31ff1bf3481,ba15918411dd21ad6ec1a97aa9f52fe4,65180,humberto de campos,MA,3749,23743,42807,49590,50940
bb2864742927b9a86091b575651f58de,fd7a214fc54b7f03a07b316c3c99b53c,29055,vitoria,ES,3750,23744,40638,48970,50938
24438521febd6fffbfe369c24f3fae11,bd7491d137efc5fafb7a295bb2d238f7,55665,camocim de sao felix,PE,3751,23745,42808,49591,50945
8c92f7eeb893a210a2bb0b220f5d1746,c2a707a1e6c60b50f528c9875e721821,13830,santo antonio de posse,SP,3752,23746,42809,49592,50930
83cdba529e4197c9cf79b45fdcb4fbc6,5b7457a521492ba35573e2ea4c2e364a,26564,mesquita,RJ,3753,23747,42810,49593,50934
396092ad2cd63fcdcc4beebcce77460e,09e26a6af8ac25adc2467525e87366c5,37460,passa quatro,MG,3754,23748,42811,49594,50932
881863067d0626fbbe58417d7cbd8dff,ab9cd31e298f4b5ff05c8a4c8e5af9c0,2310,sao paulo,SP,3755,23749,42812,48685,50930
3b09d6915b73c37f8bb280cdeec605ec,5745d934dfb11a294fce3d48d18851d1,65800,balsas,MA,3756,23750,41475,49240,50940
81ac7a23980df2f68aafd3092459d8d2,64f97ec22b15b992022996ba8a89e7c3,37701,pocos de caldas,MG,3757,23751,40091,48769,50932
2e0b25d3a271e4c0f671acefb6cfaffd,f0b7165f60c13ee2b33fa91921b52fe3,96202,rio grande,RS,3758,23752,42813,48761,50935
a7c508e22412d308615545b56178e03e,2dd8c83749f732901a8c2dfecfd00711,27130,barra do pirai,RJ,3759,23753,42814,49262,50934
2a7f7a3839af32d2fdfe6f36af812971,796bcd966e5d0272abe040712ca6034f,29090,vitoria,ES,3760,23754,40574,48970,50938
cd0c868c33ebe500b9e2a22e638719d7,3117ef1f4abd00555b64804c95df00c3,1224,sao paulo,SP,3761,23755,40483,48685,50930
aafe511008ceeac11be1fdab57f9bd8e,bd226a8af24a46754eb59c04506cf2cb,35195,belo oriente,MG,3762,23756,42815,49595,50932
3be5a877ceebea2954404c6ef8e70be2,18bbfd7c77ff481bac5ae34fe5b8cc52,78780,alto araguaia,MT,3763,23757,42816,49596,50946
d87f81e4338de8176d2ba14d81164666,82c1b773435779514b2af1762615ca3f,1232,sao paulo,SP,3764,23758,42817,48685,50930
ddacf2512f919ae6e0e13fc85190cf4a,a047a295e19f2cc33a6c72836cea230d,26521,nilopolis,RJ,3765,23759,42818,49495,50934
74bd52912746ddd767b12f2e812fa40f,cffeca91b944c96743c8f71648eb8078,78550,sinop,MT,3766,23760,42819,48772,50946
7b35de71a17b54fcc4c346901b06e7f9,b201f73880d198e069bbf3f13caed711,2845,sao paulo,SP,3767,23761,42820,48685,50930
d234da1ce7c522e9248815bee7a0181f,9594f9dfee250981a281169d2c721e78,9111,santo andre,SP,3768,23762,40853,48701,50930
e9f061ae742ea1b4a8d80696914a806d,d3589a912b65ffc20cb98844d00a974e,53625,igarassu,PE,3769,23763,42821,49597,50945
d7b5bbb43bdc6bb9bab1b8c665b147b2,d6f48612f979f7abee1f3964f30afa2c,24800,itaborai,RJ,3770,23764,42822,48969,50934
73e5c7f0880be36bc46d874edce2114c,4faf947036af48df04b4498d9fd291af,4633,sao paulo,SP,3771,23765,42823,48685,50930
3c23b9abaaff0ca38f4116be91be60dd,aaa7c1e124b4e0c8b9244ede5725e604,30580,belo horizonte,MG,3772,23766,42824,48691,50932
8685c9c67e2d5eae365bea2f7855a1e8,49836f57f840f0c1eb0b5cb343312df7,76824,porto velho,RO,3773,23767,42825,49598,50950
db1391f5393765bd6ca2ebf18b16bdaf,a85a504784568b5a41c18d3c22926d61,8710,mogi das cruzes,SP,3774,23768,42826,48686,50930
4316c4198a69c64bc7443fd497da9847,ccd02ca82bf7e093622484c2a4ab7517,4545,sao paulo,SP,3775,23769,40756,48685,50930
f8fc092d1a4dbfe94f2c4e1405dad260,d097eb4a07e877f7dbd370d71e8a6e28,7194,guarulhos,SP,3776,23770,42827,48697,50930
06b4c8a36a20658dcab2a977dc3fa248,875494cee8ca0aea8a8de2bd84e67086,30210,belo horizonte,MG,3777,23771,42828,48691,50932
c43869269cc00035fa78becf648d99a3,cf25418b609f848c101e0af85219a3eb,58900,cajazeiras,PB,3778,23772,42829,49599,50951
8bb04acf8749d480b0952313c6226bd8,7a8d01c31a2be6552ee739b6f9001094,20230,rio de janeiro,RJ,3779,23773,40575,48693,50934
274441782dc4d0fd178ee41e34c4fcdb,0a5b4d068379435598396dccb6463a62,4714,sao paulo,SP,3780,23774,42830,48685,50930
72497daddd289ecfc6ea0c12c61d3c26,6e1550b8966f327f29bc06b18972dbec,87014,maringa,PR,3781,23775,42831,48845,50933
8eb88eb1066f4e8b52dcc1b739652b9c,43a9d015dab2789e4697ec619d417ce6,1202,sao paulo,SP,3782,23776,42832,48685,50930
079398086249945a3ef432ae14ecac00,89672d977dd21afa429505c66a1abc17,88495,garopaba,SC,3783,23777,42833,49600,50931
8c2ecd1304e383107135db95e1f4007e,82d61fe7eb18d4fae9f5424254d16934,11045,santos,SP,3784,23778,40301,48770,50930
5c1a9561b992127f29940b8a24a98cc4,91bf75e59fcf67ee0dcf6c76f80948fa,4637,sao paulo,SP,3785,23779,42834,48685,50930
45ea718c3e7fb98d483c4a66455db9ce,38617bf4355f96ed474cacae71db2873,27120,barra do pirai,RJ,3786,23780,42835,49262,50934
85a0f9b7de741202663cd284bab26e93,b7e8af53ea725e96e5773eb529675c4b,32015,contagem,MG,3787,23781,42836,48753,50932
6b5aaff0e495149ec28705162bba2fe4,053b7090271ed4dacbfe0afd6382bbab,6030,osasco,SP,3788,23782,42837,48788,50930
2438e864016131132168049ad3633da1,5b74b56a35acf00c721835c355c2c47a,6787,taboao da serra,SP,3789,23783,41333,48803,50930
530345c92807cfe2e30133d407a9d324,0b20672b661ca79974ed8d338d92300f,5816,sao paulo,SP,3790,23784,42838,48685,50930
b1dfde94713b57ad88e1e01882a11403,eff28206bc9e1adf57f5fd83251e79a1,11680,ubatuba,SP,3791,23785,41591,49276,50930
d699d22b2c26086af9d5b38a601a2247,bdb54503c29ef116d19e290915891cbe,7263,guarulhos,SP,3792,23786,41035,48697,50930
16f32f6054e6bb6f8cb8643aa46927e8,9b3585f29d0718a63fa08474320cf272,21073,rio de janeiro,RJ,3793,23787,42839,48693,50934
2d402a85298af9a5f4e3962a396fae4b,aef04d25d6269c9eee7074b8d5be7693,24220,niteroi,RJ,3794,23788,40183,48742,50934
e9f77211e2963936cd6aec45f8a5f195,a868a4839de521ea81a9b6662725e969,24110,niteroi,RJ,3795,23789,41761,48742,50934
10cc2cf42adae8f5b97bc107f218cc35,5d39994fb5aa9331b16a3396e370b135,84560,rio azul,PR,3796,23790,42840,49601,50933
aefba536903322607c79004b7f26a522,2b5c310473ca8a4d2a339d049cbe6dab,17300,dois corregos,SP,3797,23791,42841,49602,50930
bc9340424036e7a409f72b4628d55973,c426399972becd38ce02dba6eb721980,38037,uberaba,MG,3798,23792,42842,49112,50932
9041817f69a9a5d006ca45330c752407,2f2b34be64b57bd7c558dbd8e8ed4eb1,90470,porto alegre,RS,3799,23793,42843,48725,50935
22ae5f4de1d774859fac89de1d9658eb,321509aeb2ff5dae0fec3654f50b7e56,41250,salvador,BA,3800,23794,42844,48816,50939
972b42200bd45ae8e6ab6b2acd66d732,7e84fb4ecab81f49ba6bae5a84d9ea77,8255,sao paulo,SP,3801,23795,42845,48685,50930
5d7e8485166fd2b3ed47c4e4806c7f00,54305d7de4f3dfe140762bbc301e0570,22010,rio de janeiro,RJ,3802,23796,42321,48693,50934
fb611ba8817096ba3bdc1d9807f5cdac,2faeae5eaf2e2e108f1473280bf919f8,25620,petropolis,RJ,3803,23797,41029,48819,50934
72dedd2bb847fd4494d22b99a1e7a938,a882528646a3d97c9977260d58dd4866,8150,sao paulo,SP,3804,23798,40367,48685,50930
45210550b0f00e247f82f8ed5b08bf4d,a82301b543c924e58739adcb64ac52b1,29102,vila velha,ES,3805,23799,42455,48813,50938
468e0abd39582f1fedef2ff885ef67db,512cf0c67f008c01fa859b2848796df3,91790,porto alegre,RS,3806,23800,42846,48725,50935
abfd4bf45af78e5df062d10bdb4add3d,deb75c690f58afda0ae97f88ffa56d14,29303,cachoeiro de itapemirim,ES,3807,23801,41403,48703,50938
d880d473fdc38c2ffc94c2f3ae89184a,6e871c3bbb75ace129f8c75e006cdd86,23585,rio de janeiro,RJ,3808,23802,40884,48693,50934
903b26512e5e310f0fbf76d8739178a7,f29dc7dbef145344331f4cc7bdcedf38,4369,sao paulo,SP,3809,23803,42847,48685,50930
5038412e993abfa85f57ec66af30e303,49941292df701801332f51cd0a3ef38f,17020,bauru,SP,3810,23804,41074,48838,50930
f6ef93ec627c040d36e4e4e3b7ea9037,6c904f057f4f437a0a8c7c98bd434b21,4606,sao paulo,SP,3811,23805,42848,48685,50930
1cd146c5b0b02ca65ae036c0dfcc2f3f,f570a5be59e27679024a0ff2cdf0fdf3,4569,sao paulo,SP,3812,23806,42849,48685,50930
e683dddabd8f5c3ad3708a3364e932f8,6963ee67570e4454bf00b3e5fe52f734,20531,rio de janeiro,RJ,3813,23807,42850,48693,50934
2aec4fc22605a14aa0d8faf81aa795c8,46d6bf6ba908681765fa4714590017c8,4116,sao paulo,SP,3814,23808,40279,48685,50930
f92b90bf5a014b8e6da12f110bbc2bb8,dec0b0af1827fb725bf3a9d98063d2b4,13473,americana,SP,3815,23809,42851,48833,50930
77288bb8fa44aa8f566bee266398f2ef,d185252d516169e29b64740f9dfaa8a9,11013,santos,SP,3816,23810,42852,48770,50930
b6d713341aa43613bb22cb5e7c2cf46a,5fb6501e19cae6167698a7753a73f36c,26086,nova iguacu,RJ,3817,23811,42853,48734,50934
4d197bf789f1569ca9a4afb9fcc15faa,9b458553be21b8b42fda74098ce6d9e6,88054,florianopolis,SC,3818,23812,40420,48699,50931
ffc5e5000221495c2cbb2b099aaec969,5dc3d85ce50c06e5a1f6e0df57d610fe,25804,tres rios,RJ,3819,23813,42854,48918,50934
fbf5039b1d330e60055aa9f3969d3434,d92087333b9c4afb7f6ec9d1258e2ea3,8588,itaquaquecetuba,SP,3820,23814,42025,48878,50930
0f1c2ad25d41818852873909cdf6fb0c,5a883fc9b7a547d44d37cff77af08834,84220,senges,PR,3821,23815,41943,49374,50933
7a64b719c194a2438f57a7b650ce371d,80d229e87da02e1ccb5b8f7697c823ea,18076,sorocaba,SP,3822,23816,42855,48911,50930
f83fe3dc158f7a731bacc84356f5c5b3,2702159cd4dcad176e94484d993e117b,26225,nova iguacu,RJ,3823,23817,42856,48734,50934
8279835c2d06da356052cc7aff30adb3,04e495a3f45df8b41be2e934bbc16961,94055,gravatai,RS,3824,23818,42857,48949,50935
f343a083755766c0409d920595a3dded,1ded5bed412f6fc7ef7ea4c63409e44c,29927,sooretama,ES,3825,23819,42858,49603,50938
e6c3e6109e9f372ef5b6544b2c34e030,9f681d501492dece2e3ac455de29391a,87400,cruzeiro do oeste,PR,3826,23820,42859,49604,50933
45bb79e1c7ba4272e3823681573203f3,ef33994d3fdb3bc4eadda9ee988ce412,13607,araras,SP,3827,23821,41436,48886,50930
6f1b9db6eb561df558883985dbd941fc,4e23846da97b99c1b02724f5509f2518,24460,sao goncalo,RJ,3828,23822,42860,48732,50934
82532b2c41a2e45166b1e5a01d1df651,414ef2434c95095635a6050989bbbcb7,12960,nazare paulista,SP,3829,23823,42861,49605,50930
31f168e91bd18daa81753c594e8ce462,76d2460db5c82073d1580f2bbe70acbe,5122,sao paulo,SP,3830,23824,42862,48685,50930
2e50f32ef890bff070fc82627c078120,5a7491f11851f54e535df1d0ba43ba03,18470,riversul,SP,3831,23825,42863,49606,50930
b663fad935d54a48a276dad2482e5732,9f070a3e9a52bbc35fe2c833660d2330,28621,nova friburgo,RJ,3832,23826,42864,48910,50934
f239edc4401c9043a2c8f37fe164b273,8fbfbef81eb19dbfa1f6ba6bf5924e4b,9710,sao bernardo do campo,SP,3833,23827,41042,48684,50930
ecbc1f93ebdd2a1623844a2a7a636204,b3d15accdb7c9a9500e2ce40adcaf4bb,8750,mogi das cruzes,SP,3834,23828,42865,48686,50930
2450926e09ca55f960204a2789ed4943,a15a39c94a1934b7e64a5e10c5f9b9d6,86604,rolandia,PR,3835,23829,42866,48881,50933
93b714c0a47ab24bfadeae5a0d33ce12,8123bd292b5074afd2f169532cd8041f,71692,brasilia,DF,3836,23830,42867,48723,50943
3c91ba1942ac3625e57ca5c023ca2305,b6da8c6b219a8517245fb2f173a36f2f,11461,guaruja,SP,3837,23831,42868,48773,50930
a260a76f5eb7a337ce2d4709d358784c,b646eef30a884044c22e9337e16298d7,93800,sapiranga,RS,3838,23832,42639,49546,50935
98c06da4bc9caeddc4b8d92ab42b6bc7,8ffd6eb40d4628ad3d4e229b8c363a86,4296,sao paulo,SP,3839,23833,42869,48685,50930
1a7bab6bcb194aaba51c9e90c7d27340,efa29f8356b5e800a8f7e8e35b29690e,28080,campos dos goytacazes,RJ,3840,23834,42870,48736,50934
