SalesOrderId,UserId,ProductId,Rating,Timestamp
3017,A23TJEF8DVM21V,B00004TUBL,5,1316995200
3018,A1U5WAWSCQLKEW,B00004TUBL,5,1401926400
3019,A3ENK0W2WLVT81,B00004TUBL,5,1247270400
3020,A2A40QDK65HHHG,B00004TUBL,5,1342915200
3021,AYFB95RI4UXA3,B00004TUBL,3,1359244800
3022,A3KXPMFBA8L8BX,B00004TUBL,5,1356480000
3023,A2H195CXK4FEFH,B00004TUBL,5,1368144000
3024,A3KW5ZJKHZHWH2,B00004TUBL,5,1357862400
3025,A2V8FX7I5K4KWH,B00004TUBL,5,1401321600
3026,A2A51YULCNXNEX,B00004TUBL,5,1404259200
3027,ADC5EJ1BC8XGS,B00004TUBL,5,1382140800
3028,A3E5N3YBLZCU5Q,B00004TUBL,5,1320019200
3029,A3F4NXTYY7JNKL,B00004TUBL,5,1393718400
3030,AGQKIQXRLDYV6,B00004TUBL,5,1278979200
3031,A29H667AI2P67L,B00004TUBL,4,1198886400
3032,A2JSXGZO423DVY,B00004TUBL,5,1329436800
3033,ATK25URLOG462,B00004TUBL,5,1345161600
3034,A2FFZB6U1E5MEP,B00004TUBL,4,1317686400
3035,A13YUY6XEKZPU2,B00004TUBL,5,1368057600
3036,AEX6X6W9TI61U,B00004TUBL,5,1385337600
3037,ABFAO09KLTIFL,B00004TUBL,4,1321142400
3038,A2COGCYY1OT13I,B00004TUBL,1,1404086400
3039,A34ZN5M4QN0R0F,B00004TUBL,5,1386633600
3040,AFOQ4O2KQV4N3,B00004TUBL,4,1365206400
3041,A13Q6WWE21ROBX,B00004TUBL,3,1200873600
3042,A239VUTEUPLYB2,B00004TUBL,5,1366416000
3043,A2DDZQEBHHPWTC,B00004TUBL,5,1344470400
3044,AP3N98718F91V,B00004TUBL,5,1386892800
3045,A2FIITBOJ1Q9QX,B00004TUBL,5,1377129600
3046,A3FBAP4CF2IPA3,B00004TUBL,5,1365465600
3047,A3MIMSBVMYPU05,B00004TUBL,5,1276992000
3048,AJS982K1OBDX7,B00004TUBL,4,1397692800
3049,A3URIS1G20CGRK,B00004TUBL,5,1358294400
3050,AYFCMX6EMIPKE,B00004TUBL,5,1325203200
3051,A3D1XWMQD0HTZJ,B00004TUBL,4,1381536000
3052,AXMOP6II77ZJL,B00004TUBL,5,1378339200
3053,A3SKS6SUN3VOEF,B00004TUBL,1,1386288000
3054,A1AJ5FY5E146TX,B00004TUBL,5,1279584000
3055,A3MY10ZJ8K9DB0,B00004TUBL,5,1392768000
3056,A1HVUMA1NTVNM5,B00004TUBL,5,1375660800
3057,A84KDJVQFMBM9,B00004TUBL,4,1383609600
3058,A25TTFCDOOA08W,B00004TUBL,5,1382486400
3059,A2YMWQGLJ256QJ,B00004TUBL,5,1373760000
3060,A1D5K3IUBYFK82,B00004TUBL,4,1330819200
3061,A32RGYKWON0NAU,B00004TUBL,5,1400112000
3062,A388S4HLPY7X6G,B00004TUBL,3,1352073600
3063,A2CMG8M8C8YE5M,B00004TUBL,5,1373846400
3064,A1RT85ONOB1MEN,B00004TUBL,5,1396137600
3065,A23WGY2GVNLY1O,B00004TUBL,4,1387756800
3066,A19NI8X766EYLM,B00004TUBL,1,1347321600
3067,A2HXXJQX9XD5D7,B00004TUBL,5,1269388800
3068,A1ERBBXPIIV8B0,B00004TUBL,5,1374537600
3069,A3GN49KJH4C6B5,B00004TUBL,5,1199577600
3070,A1INHAT79NIMSX,B00004TUBL,5,1369008000
3071,A1DH9R8FWPYN8V,B00004TUBL,5,1362096000
3072,A2WYNZZ4JRHQHC,B00004TUBL,4,1392163200
3073,A15TL5DGFAFAYB,B00004TUBL,4,1343779200
3074,A2N7MQVBQX1940,B00004TUBL,5,1349308800
3075,A2MIR98WECCGT8,B00004TUBL,5,1387324800
3076,A3OR5LS5EUCOVA,B00004TUBL,5,1386720000
3077,A374ZM7127ODCT,B00004TUBL,5,1366070400
3078,A12X0L1DRRRU2P,B00004TUBL,5,1196208000
3079,A30EYMDAYFDFYF,B00004TUBL,5,1389312000
3080,A1NDQ56VWA1EPB,B00004TUBL,5,1238025600
3081,ARTHOP5WV3SE6,B00004TUBL,5,1243468800
3082,A12E1XEU3ZB4I4,B00004TUBL,5,1381968000
3083,A13KF9LDDNZCX7,B00004TUBL,5,1392595200
3084,A160RM1CHF2SJ7,B00004TUBL,4,1220745600
3085,A33WZC59X4WU7Y,B00004TUBL,3,1338336000
3086,A2MP7MPWCIR4L3,B00004TUBL,5,1391558400
3087,A1Y3E83LD71K24,B00004TUBL,5,1221609600
3088,ARYUQAMG4T1P9,B00004TUBL,5,1226275200
3089,A3S1TRKDSGZRVK,B00004TUBL,5,1378598400
3090,A3S187PHXJLV2V,B00004TUBL,5,1404604800
3091,A2VR6NMFJZ9A27,B00004TUBL,5,1185494400
3092,A121B1GMDFNLZT,B00004TUBL,5,1369180800
3093,A2MSDFRAB7B7WU,B00004TUBL,5,1243382400
3094,A2AGP4YGMFPRSG,B00004TUBL,4,1356739200
3095,A1ZQX1K0QLDIDY,B00004TUBL,5,1367884800
3096,A1YZ8KOTNU1BEU,B00004TUBL,5,1378944000
3097,A1NR53L7WI6YPD,B00004TUBL,5,1370649600
3098,AOWQ6RMDQTLU3,B00004TUBL,5,1273104000
3099,A3QHL82QC0J8AT,B00004TUBL,5,1379030400
3100,AC20FVLSPA4QE,B00004TUBL,5,1351296000
3101,AMQ84FSNHW0O,B00004TUBL,5,1198540800
3102,ALQZSMMZCGRYV,B00004TUBL,4,1384473600
3103,AWTO6NC2Z8S7J,B00004TUBL,5,1383696000
3104,A7ELSGHQC6RGG,B00004TUBL,4,1395964800
3105,A1U2F7WXXUR2E7,B00004TUBL,5,1344124800
3106,A39QRB828RRAOO,B00004TUBL,5,1391817600
3107,A1WOVQ5ULZ6PRU,B00004TUBL,5,1402272000
3108,A37H4B5F47XDGQ,B00004TUBL,5,1384646400
3109,APBWN3K2TFKZI,B00004TUBL,5,1367107200
3110,A1239BUY3I7NV3,B00004TUBL,5,1204070400
3111,A1OA7ZKRQH98C8,B00004TUBL,5,1400716800
3112,A1PIKN7FMF3RA4,B00004TUBL,5,1391126400
3113,A36NMKDOIYOLC3,B00004TUBL,3,1361836800
3114,A2OF2ZJLGMKT7I,B00004TUBL,1,1386720000
3115,A1REEFA6LPV1RH,B00004TUBL,4,1327017600
3116,A1HNA4D0TCMB3H,B00004TUBL,5,1371168000
3117,A1BX6RBO1YWT39,B00004TUBL,5,1395360000
3118,A2F3INNYUSCD14,B00004TUBL,5,1371772800
3119,A3NJI7UAVKXZT2,B00004TUBL,5,1203033600
3120,AIZBPOQJIJ85X,B00004TUBL,5,1381276800
3121,ABL4QP9P1WCP1,B00004TUBL,4,1329091200
3122,A2F5UTO40QTZRH,B00004TUBL,5,1377043200
3123,A1Y1LFW0JL245M,B00004TUBL,5,1366675200
3124,A1JWEGAYRYOA5B,B00004TUBL,5,1362096000
3125,ALXKVI3UDRBUA,B00004TUBL,5,1296691200
3126,A282RMI45W63C5,B00004TUBL,5,1344556800
3127,A1W7284GAEKNLN,B00004TUBL,1,1266019200
3128,A5B04TL4GNTR,B00004TUBL,5,1378166400
3129,ANI76N6TQIMJ6,B00004TUBL,5,1255046400
3130,A1ZEEIHZVC9PWK,B00004TUBL,5,1329264000
3131,A1Y5I2F8SAKUA4,B00004TUBL,5,1368489600
3132,A8K2TUWYI1XIN,B00004TUBL,5,1221609600
3133,AMB2Z4FMDBWQY,B00004TUBL,2,1303344000
3134,A3G8T476W6CI1R,B00004TUBL,5,1358726400
3135,A27UJ45P0TMHYS,B00004TUBL,1,1360713600
3136,A3KZM2HODNZA7L,B00004TUBL,5,1374451200
3137,A14YVHND668F78,B00004TUBL,5,1376092800
3138,A21D73NUGGTNEQ,B00004TUBL,4,1275868800
3139,A1FO7ARN2G2WR8,B00004TUBL,5,1395878400
3140,A2H6K0UAGVAP8Y,B00004TUBL,5,1369526400
3141,A2XQLKBYTBQ1HZ,B00004TUBL,5,1328400000
3142,A2MDYU06CZ97FU,B00004TUBL,4,1401408000
3143,A2HRHF83I3NDGT,B00004TUBL,5,1385510400
3144,A1H830VIZ9GEII,B00004TUBL,5,1314921600
3145,A1KPIHS098IHFI,B00004TUBL,4,1373068800
3146,AEGOGXA5I8R61,B00004TUBL,5,1358899200
3147,A2Y04Y6KVB6858,B00004TUBL,5,1386288000
3148,A11CAWT2FEYX45,B00004TUBV,4,1405900800
3149,A3DY4CTD4BO447,B00004TUBV,1,1405900800
3150,A1UI4LV09EWDJ6,B00004TUBV,5,1165536000
3151,A2FY3B2L3VJW1Z,B00004TUBV,5,1327968000
3152,A243ECABYQRJS1,B00004TUBV,5,1202860800
3153,A2HUGCCK1SNY7Z,B00004TUBV,5,1249084800
3154,A1CB9VOPXM482U,B00004TUBV,5,1401235200
3155,A3B1V3AUUV13R6,B00004TUBV,2,1381795200
3156,A1NXPHRVTU9VLS,B00004TUBV,1,1311984000
3157,A1YT6TA8BRH765,B00004TUBV,5,1391040000
3158,AAEX8OGYAJIVA,B00004TUBV,5,1404000000
3159,ANGQECV61UGEJ,B00004TUBV,5,1368144000
3160,A3HJS0JNYH862A,B00004TUBV,5,1376438400
3161,A2CZTM7YON2WTS,B00004TUBV,5,1361923200
3162,A3SAVEJK7F8HD7,B00004TUBV,5,1310774400
3163,A2M7JSWNY6YW8L,B00004TUBV,5,1391731200
3164,A6I4WE2UM5LS2,B00004TUBV,1,1396828800
3165,A1PBHZTMEF65VT,B00004TUBV,5,1360800000
3166,A102LFZGD4MJXV,B00004TUBV,5,1227571200
3167,A3E2HO1WTFUH77,B00004TUBV,5,1390953600
3168,A332T7LVFZZ2O2,B00004TUBV,5,1334016000
3169,AK5VNINR24TZF,B00004TUBV,5,1356652800
3170,A1GJQTGM7SC01C,B00004TUBV,5,1363132800
3171,ADOUR8MMVC169,B00004TUBV,5,1371859200
3172,A3RA9E64JC7JA5,B00004TUBV,5,1353283200
3173,A1HIFXTGJ9WLRQ,B00004TUBV,5,1398124800
3174,A2VAGBTIBWTVUC,B00004TUBV,5,1296950400
3175,A1H4KINFJFPIX4,B00004TUBV,1,1400457600
3176,A1LBIWLRLLXA9V,B00004TUBV,5,1397952000
3177,AF3NIVLL59CSU,B00004TUBV,5,1374710400
3178,A2R8HH2NX5KSRH,B00004TUBV,5,1392768000
3179,A295ZS89GH16F7,B00004TUBV,4,1371254400
3180,AD87DJ7DTP6M5,B00004TUBV,4,1356566400
3181,A3HW9IH600BGIW,B00004TUBV,5,1362182400
3182,AFVHCWYLHCWXQ,B00004TUBV,2,1179100800
3183,A2E8AA70MWGFHP,B00004TUBV,1,1394236800
3184,A2B50E08FGMRKS,B00004TUBV,5,1321833600
3185,A3T8IHM0K5F0KF,B00004TUBV,5,1256256000
3186,A151PQDFFY4KZA,B00004TUBV,5,1304640000
3187,A14PCZ9HUA1MTC,B00004TUBV,4,1370044800
3188,A2P99LRDXBF8NF,B00004TUBV,4,1403308800
3189,A3PIGFRS4LI5JT,B00004TUBV,5,1367193600
3190,A1K0I11F01GP4B,B00004TUBV,4,1391990400
3191,A34ZDIQ4WT432U,B00004TUBV,5,1320537600
3192,A1GHXT1XN6M2X0,B00004TUBV,3,1373846400
3193,A3JDPZ6BFE038K,B00004TUBV,5,1356393600
3194,A3T1NXQ6B4IAOC,B00004TUBV,4,1197849600
3195,A16HX9I5O9Y4Q7,B00004TUBV,4,1383523200
3196,ARZOGERQ8XM1D,B00004TUBV,5,1321056000
3197,A3SX71LXZ1AAP0,B00004TUBV,4,1214352000
3198,A389H99XZRUOWE,B00004TUBV,4,1386547200
3199,AAJDITQQ8E9PM,B00004TUBV,2,1396915200
3200,A3AIL09BAX6653,B00004TUBV,5,1368835200
3201,A2KJYPIXG975I4,B00004TUBV,5,1404777600
3202,A235ZXG7B63M8A,B00004TUBV,5,1385683200
3203,A138LUZQ63J70K,B00004TUBV,5,1371945600
3204,AJPUBKRJXW5EF,B00004TUBV,3,1398384000
3205,A16LBVRVQQTGXQ,B00004TUBV,5,1264809600
3206,AWD0QKKRX0K6O,B00004TUBV,5,1212105600
3207,A3MSKF3FY8TKF4,B00004TUBV,5,1385424000
3208,A1GLUA6ZI1DE2U,B00004TUBV,4,1369785600
3209,AFLDLQHPSLAG2,B00004TUBV,5,1333065600
3210,A1YY9HJH9QAOV4,B00004TUBV,5,1387584000
3211,A2J5VR1Y5XT8O0,B00004TUBV,5,1367452800
3212,AZZOFVMQC0BJG,B00004TUBV,5,1374278400
3213,A12FSTYLV1FGDP,B00004TUBV,5,1360022400
3214,AK6T4D7C3VCLZ,B00004TUBV,5,1349913600
3215,A2IKS5CTJTUR5T,B00004TUBV,5,1391212800
3216,AOAKFCC7HD849,B00004TUBV,1,1389830400
3217,A1XRC8E5UV705F,B00004TUBV,5,1372982400
3218,A93DPUPS3Q60Z,B00004TUBV,5,1364083200
3219,ACXS9HMZ8931M,B00004TUBV,5,1331683200
3220,A15T15260SN59Z,B00004TUBV,3,1393200000
3221,A39RAJHWE0D1DL,B00004TUBV,2,1259539200
3222,ACQRXX81JHYWP,B00004TUBV,2,1336435200
3223,A3FOXIOBYKKQES,B00004TUBV,5,1329782400
3224,A3NFU2ML4434LQ,B00004TUBV,5,1373673600
3225,A1J52YQWR1U1N0,B00004TUBV,5,1179187200
3226,A3UFZKTX46DD4Q,B00004TUBV,5,1384473600
3227,A1JTYM1QG6UZAN,B00004TUBV,5,1327017600
3228,AIBB2UPQXXVLK,B00004TUBV,5,1301097600
3229,A3R9G8OWRXA555,B00004TUBV,4,1374537600
3230,A2H6GV80PYTC5W,B00004TUBV,5,1355875200
3231,A3V13AB6MVJEON,B00004TUBV,5,1396224000
3232,A3UA6HVOI9GDYJ,B00004TUBV,4,1387756800
3233,A3JMNJJKU0IWY2,B00004TUBV,3,1301616000
3234,A2PKYPWM52ZPDR,B00004TUBV,3,1358812800
3235,A6KOPGXEFFE1A,B00004TUBV,5,1353715200
3236,A23T1D4AT01RGS,B00004TUBV,5,1352160000
3237,A3HXFFP094DN9O,B00004TUBV,5,1393200000
3238,A1IKE7ZVYWZ9C2,B00004TUBV,1,1393891200
3239,A12JRUHLRWNKYI,B00004TUBV,5,1370563200
3240,A3CU4448KHG57X,B00004TUBV,4,1378771200
3241,A2KMC3ONMI85A9,B00004TUBV,5,1301788800
3242,A1L4KUTQBLFN7E,B00004TUBV,2,1342915200
3243,A3QU6ISUKVTW6D,B00004TUBV,5,1244851200
3244,A12AAF59VY9BY,B00004TUBV,5,1320883200
3245,A3VOND2IXC3VET,B00004TUBV,4,1344211200
3246,A1QU7P1W80R1VS,B00004TUBV,3,1387756800
3247,A1E2ZJP9XA5M7J,B00004TUBV,5,1404345600
3248,A230SZCT46JPWI,B00004TUBV,4,1169164800
3249,A2N17DAGF2QAIY,B00004TUBV,1,1384560000
3250,A36RG6G6D4VNOU,B00004TUBV,5,1162598400
3251,A1KKCW2NUMFROV,B00004TUBV,5,1304640000
3252,A3QSVYQG1680UB,B00004TUBV,3,1392336000
3253,A38B6GCD9D85MH,B00004TUBV,4,1213056000
3254,AKFX214028T5S,B00004TUBV,5,1359590400
3255,APB5JOVVTVOJ,B00004TUBV,4,1395187200
3256,AMGM7B3VXL07D,B00004TUBV,4,1392681600
3257,A13LGWA920HK0S,B00004TUBV,4,1317945600
3258,A222CH7IMYYY49,B00004TUBV,4,1345852800
3259,AMYBVJ1JP667H,B00004TUBV,5,1357430400
3260,AW117UKDS3YCW,B00004TUBV,5,1358467200
3261,A2R24TET131REV,B00004TUBV,4,1241654400
3262,A9S6GGVTU5V5U,B00004TUBV,5,1314835200
3263,A2GU6SSBM9O8SU,B00004TUBV,5,1257811200
3264,A03099101ZRK4K607JVHH,B00004TUBV,5,1393804800
3265,AGXNHAFAFMKY8,B00004TUBV,5,1232668800
3266,A2521UQ8E6NW9N,B00004TUBV,5,1381363200
3267,A1RRZTAYG12BXS,B00004TUBV,5,1354320000
3268,AY1EF0GOH80EK,B00004TUBV,5,1353801600
3269,A20IPBBJW9T4L1,B00004TUBV,3,1321747200
3270,A1AAVV1DJ5R04I,B00004TUBV,5,1310083200
3271,A8E2PN8ZCT0D2,B00004TUBV,5,1305590400
3272,A38EMDLTYCLKEI,B00004TUBV,1,1393804800
3273,A236RK1YGE7MNP,B00004TUBV,5,1376265600
3274,A2IW2ROSK1LZY4,B00004TUBV,4,1322524800
3275,A1IP6PB207P09I,B00004TUBV,3,1385510400
3276,A1AL2ET14OW736,B00004TUBV,5,1220832000
3277,A36BFKOE94QTGD,B00004TUBV,4,1173657600
3278,A121BZ9MYVC6HR,B00004TUBV,1,1308960000
3279,A2V012MPPOP8A7,B00004TUBV,4,1259280000
3280,ASJ9TVF1IO81A,B00004TUBV,4,1279065600
3281,AE5E3IF9WXT9W,B00004TUBV,5,1234828800
3282,A262KD51E17CKP,B00004TUBV,5,1376870400
3283,A2ZV872SBSWZOY,B00004TUBV,4,1283731200
3284,A3F4NXTYY7JNKL,B00004TUBV,4,1393545600
3285,A1AGZ7J445LD0G,B00004TUBV,5,1360972800
3286,A34RXT56FSA8F4,B00004TUBV,5,1260576000
3287,A1CJO2ZBUSEA9W,B00004TUBV,5,1349827200
3288,A3B0BKNS9UPJQ5,B00004TUBV,5,1213920000
3289,A2RT2JW33JXEQZ,B00004TUBV,5,1399420800
3290,A1IBQ7ZLBLYXZ5,B00004TUBV,5,1307836800
3291,ANQGL3MWVL24C,B00004TUBV,5,1402704000
3292,A1PCM31C1USLOT,B00004TUBV,5,1393891200
3293,A2TZI7FXXE64S9,B00004TUBV,4,1357516800
3294,A34HLW4MIAFHB4,B00004TUBV,5,1400371200
3295,A2ZUV7CN3LUE2G,B00004TUBV,5,1404000000
3296,A2OSTWQ5Y775X2,B00004TUBV,5,1265414400
3297,A2TY932T6RQPMM,B00004TUBV,5,1279670400
3298,AUL4NAUL3WCAG,B00004TUBV,5,1397088000
3299,A1S48HMZDXBL0W,B00004TUBV,5,1383696000
3300,A1J3GRE1O9CR9,B00004TUBV,4,1329523200
3301,A26ZJZGVUAEDVX,B00004TUBV,1,1199491200
3302,A1XT20QAU56ETU,B00004TUBV,1,1365120000
3303,A3U5U9EZIM62TJ,B00004TUBV,5,1322611200
3304,A2DGXQ2R2QALJP,B00004TUBV,5,1398470400
3305,A3N80RZX0LUJ9A,B00004TUBV,5,1327017600
3306,A27GZ9GOM3CI5Q,B00004TUBV,1,1343779200
3307,A2TH8FF3Y3Q9M,B00004TUBV,5,1338336000
3308,A17VXFP9HTTY8R,B00004TUBV,4,1392249600
3309,A2ZOHJ1ERFO04G,B00004TUBV,5,1363737600
3310,A1BU56TOJSMIS9,B00004TUBV,5,1389312000
3311,A29JMQBC5QOIWG,B00004TUBV,5,1353369600
3312,A2L5A2HUWWZ2K2,B00004TUBV,5,1366675200
3313,A03056581JJIOL5FSKJY7,B00004TUBV,3,1405036800
3314,A2GV9Q7F5F5OX7,B00004TUBV,3,1402963200
3315,A1MXL3I0MUJ2FF,B00004TUBV,5,1313452800
3316,A18ZQ2OLL94GZS,B00004TUBV,5,1363824000
3317,A311DVN07SZ0Y4,B00004TUBV,4,1391731200
3318,A3VP53ZJZ4DUH2,B00004TUBV,4,1389398400
3319,A1WZRQJ6TLNF4V,B00004TVGG,5,1196899200
3320,A35GRWCGT4K6LI,B00004TVGG,5,1168300800
3321,A4BIPSVRUXQFM,B00004TVGG,5,1349222400
3322,A1SB9YY5D6V2KJ,B00004TVH2,5,1404691200
3323,A2XP5FYEVLQBF5,B00004TVH2,5,1055980800
3324,ABWX9JXFZULR1,B00004TVH2,4,1119052800
3325,A2G1FIYE3IQFE4,B00004TZYD,5,1168473600
3326,A1NHVCFMJNQABI,B00004U002,5,1013644800
3327,A3FP0TZEM4KM7B,B00004U002,5,1155254400
3328,A2D0MBMOUVA4JZ,B00004U002,5,1086307200
3329,A7OL3GPR1JIVY,B00004U9UY,5,1377129600
3330,A32M4ZTS551WVL,B00004U9UY,5,1394064000
3331,A1J7CRZ4OJ1T2L,B00004U9UY,5,1333670400
3332,AD526SECC3I9D,B00004U9UY,5,1386201600
3333,A2HP3XTRBJH3BV,B00004U9UY,5,1196467200
3334,A34XJ34R5GTT5O,B00004U9UY,4,1391990400
3335,A2XJG7OOW3SNNY,B00004U9UY,5,1398816000
3336,A3AZI828WJN1CD,B00004U9UY,4,1357344000
3337,A2CXCEV7PFKJN5,B00004U9UY,5,1395878400
3338,A2N2ROMOXIDPUS,B00004U9UY,5,1394496000
3339,A3NXYK6JM5MJQ2,B00004U9UY,5,1370044800
3340,A1IK3U20MSQZLC,B00004U9UY,5,1350086400
3341,A3W0FTSEESIHZV,B00004U9UY,5,1392076800
3342,A1BOHPEM99ZHJW,B00004U9UY,5,1349395200
3343,A3HRO2W73DQZEZ,B00004U9UY,5,1396310400
3344,A34NUFBS5A2U45,B00004U9UY,5,1380931200
3345,ACUGBCEADYT6D,B00004U9UY,3,1402617600
3346,A390NSF8V74P9M,B00004U9UY,5,1400630400
3347,A37SYXFXVDD93U,B00004U9UY,5,1388707200
3348,A3LAQBTE6X0RW3,B00004U9UY,5,1296432000
3349,A2GALYJ5P4WI8A,B00004U9UY,5,1395014400
3350,AA18FCD10SAC4,B00004U9UY,5,1213747200
3351,AR98WOWY0JR1Y,B00004U9UY,2,1378598400
3352,A2I3SN35OH4BE7,B00004U9UY,5,1395360000
3353,A1VLR0TPVYUABO,B00004U9UY,5,1390176000
3354,A2THJJ7BIT48EY,B00004U9UY,5,1396051200
3355,A1ZQSE2XDBFDW7,B00004U9UY,5,1387497600
3356,A2CT7N5EXYZS4B,B00004U9UY,5,1380585600
3357,A108V4O9Z78DB5,B00004U9UY,5,1384992000
3358,AWCX1MPM94R1A,B00004U9UY,5,1386115200
3359,A3PXOHIAQGE4JQ,B00004U9UY,5,1383350400
3360,A32ZTY33CHQJVM,B00004U9UY,5,1393200000
3361,A79ZS4YI5U6XR,B00004U9UY,5,1352246400
3362,ANBTI0MJY4294,B00004U9UY,5,1360713600
3363,A2HUSG2RZ4GILW,B00004U9UY,5,1366848000
3364,AN8H8J1YI8CHO,B00004U9UY,5,974073600
3365,A9DFHQOPROZAM,B00004U9UY,5,1375142400
3366,A1SE40M22EN9GP,B00004U9UY,5,1371686400
3367,ALBFPFE9KVBW4,B00004U9UY,5,1395619200
3368,A3IT0K26MMBVIO,B00004U9UY,4,1374710400
3369,A2TP5VRSHYUH9C,B00004U9UY,1,1377475200
3370,A14VNXS7M0JO5K,B00004U9UY,4,1383350400
3371,A2T3408LYTY67A,B00004U9UY,5,1404172800
3372,A1O59FTQ4XND5J,B00004U9UY,5,974160000
3373,A20IJ6KXIF9292,B00004U9UY,1,1395619200
3374,A1173J5I19DZKT,B00004U9UY,5,1356739200
3375,A1Q9U5QJXIQDRR,B00004U9UY,4,1371686400
3376,A2F6AXUR14Z1KB,B00004U9UY,5,1396915200
3377,A39RI2DJT6WRAO,B00004U9UY,5,1278979200
3378,AUX67QGZKSHG4,B00004U9UY,5,1395705600
3379,A3T10YHE66SWEQ,B00004U9UY,5,1299283200
3380,A18Y4KPDVDMD21,B00004U9UY,4,1360281600
3381,A26XKILV92KZLZ,B00004U9UY,5,1374364800
3382,A1H1G0HOP4AQMS,B00004U9UY,5,1197590400
3383,A1BG1J0MCUPJ5C,B00004U9UY,5,1403654400
3384,AJB5P7GVR0MT8,B00004U9UY,5,1302480000
3385,A1GY20Y1Q51PX1,B00004U9UY,5,1356566400
3386,A2DGTYY80R7ITE,B00004U9UY,5,1399680000
3387,A21YT9GMYKM981,B00004U9UY,5,1404518400
3388,AMV9D5D7VOCO6,B00004U9UY,5,1388534400
3389,A3VU2J7G0U35AU,B00004U9UY,5,1328486400
3390,AQ04UVRFJO7DO,B00004U9UY,5,1388534400
3391,A2LAFSVKDQH2XX,B00004U9UY,5,1380844800
3392,ACK72SEMQXPZ1,B00004U9UY,5,1377388800
3393,ABRW1PMU0REXZ,B00004U9UY,5,1390003200
3394,A3UU2ZZFFEKEMO,B00004U9UY,5,1359158400
3395,A1GTMLD4PDA8CW,B00004U9UY,5,1365120000
3396,A3JW7Z9VPMHWJ1,B00004U9UY,2,1393200000
3397,AKDBMU0AIIBZV,B00004U9UY,5,1371686400
3398,A3QNX5KWHDV0GD,B00004U9UY,5,1383696000
3399,A3ASVPV0UODRWB,B00004U9UY,5,1395964800
3400,A2K3A3HA229ZVN,B00004U9UY,5,1363910400
3401,A1EBFFHOSLTURE,B00004U9UY,5,1331424000
3402,A2GA87HCNFT8T2,B00004U9UY,5,1381622400
3403,AUK5DEWLA114R,B00004U9UY,5,1374278400
3404,A1KE1ZL8ADBHK0,B00004U9UY,5,1355356800
3405,A28NNAVZOOIUMA,B00004U9UY,5,1357084800
3406,A3G0AR0EKOMFZD,B00004U9UY,5,1395187200
3407,A26CTAIVC50RYQ,B00004U9UY,3,1356825600
3408,AQ2FLZZI3BU01,B00004U9UY,5,1372809600
3409,AN6MGSKO6M6K9,B00004U9UY,5,1273104000
3410,AWYHBXM8XE8I8,B00004U9UY,5,1374105600
3411,A1ZLQ94APPZVN7,B00004U9UY,5,1391126400
3412,A3SBY5TNANRI07,B00004U9UY,5,1366243200
3413,A287547UH1VBJ7,B00004U9UY,4,1356739200
3414,ASXPNU896V9I8,B00004U9UY,5,1360800000
3415,A69445S3CZCG7,B00004U9UY,5,1318896000
3416,AAO2VONWWD0J3,B00004U9UY,5,1397692800
3417,A1KG7TO6U7DW6Q,B00004U9UY,5,1392422400
3418,AQ5ZKMGL0JQ6L,B00004U9UY,5,1365811200
3419,A179SV1QKQ699Q,B00004U9UY,4,1381449600
3420,A1BUH3JUQ1MLOO,B00004U9UY,5,1361836800
3421,A2S7SL8P5RER12,B00004U9UY,5,1389744000
3422,A270FGOT53PEYQ,B00004U9UY,2,1384732800
3423,AF1BNGDNM8B2X,B00004U9UY,5,1371168000
3424,AU2LR28PW4JST,B00004U9UY,5,1354320000
3425,A3S7JE29S7X5OH,B00004U9UY,5,1392681600
3426,AYD70993EU4C5,B00004U9UY,2,1361059200
3427,A23A7W20957PC4,B00004U9UY,5,1391299200
3428,A10HN2V1Q5O9QV,B00004U9UY,5,1396051200
3429,A3D6JULNXMIVU,B00004U9UY,5,1393891200
3430,A32JQ0JQWZR7O5,B00004U9UY,5,1358812800
3431,A36AURVF1MJG43,B00004U9UY,5,1323648000
3432,A3B6ZIAFK3I429,B00004U9UY,5,1395360000
3433,A20860IIO3Q68G,B00004U9UY,5,1399075200
3434,A1E0ONY01OSYKT,B00004U9UY,5,1390867200
3435,ASAH91J4HN8JP,B00004U9UY,5,1392681600
3436,A1L2C70C3UHE10,B00004U9UY,5,1400889600
3437,A2NVR2947X7IJT,B00004U9UY,5,1390867200
3438,A1GD33759KMOP0,B00004U9UY,5,974073600
3439,A3TZ83CS0XSMKZ,B00004U9UY,5,1373500800
3440,A60PQ5OAJYXWQ,B00004U9UY,5,1363824000
3441,A2HHC17QHLAA7,B00004U9UY,5,1358899200
3442,A1QHT6R2I45PVW,B00004U9UY,5,1371427200
3443,A17SBN9I7Y1AF8,B00004U9UY,5,1399075200
3444,A3BK6ZG5DZ0XMK,B00004U9UY,5,1400803200
3445,AO5NY9CRE34K8,B00004U9UY,5,1377648000
3446,A227MR95AGKUK6,B00004U9UY,5,1358899200
3447,A3N8P7DRS9T3YI,B00004U9UY,5,1368316800
3448,A1YE3CDNC7TWHL,B00004U9UY,5,1292371200
3449,A26XQJDB9WQ6NF,B00004U9UY,2,1363824000
3450,AWXMMC1OP0RIS,B00004U9UY,5,1397347200
3451,A3S3R88HA0HZG3,B00004U9UY,5,1238544000
3452,A2UPAZL5WRJ554,B00004U9UY,5,1371600000
